case_name,aircon,ventilation,exhaust,1_x,1_y,1_z,1_angle,2_x,2_y,2_z,2_angle,3_x,3_y,3_z,3_angle,4_x,4_y,4_z,4_angle,5_x,5_y,5_z,5_angle,office_size_x,office_size_y,RoI,predict values,residuals,legend
office9_960_164_bout,960,164,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,191.4055555555556,195.77088030326857,4.365324747712975,Training:office9
office9_0_246_aout,0,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,189.9555555555556,190.40541357591587,0.4498580203602671,Training:office9
office9_360_164_aout,360,164,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,166.6611111111111,167.29365325916982,0.6325421480587181,Training:office9
office9_360_0,360,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,167.82777777777778,169.18563462092294,1.3578568431451572,Training:office9
office9_0_82_bout,0,82,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,175.25555555555556,175.2816592532455,0.02610369768993337,Training:office9
office9_960_246_aout,960,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,199.76111111111112,202.01443410015224,2.2533229890411235,Training:office9
office9_960_164_aout,960,164,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,206.82777777777773,203.53863720367406,-3.2891405741036692,Training:office9
office9_0_164_bout,0,164,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,177.05,178.15177955066417,1.1017795506641619,Training:office9
office9_0_246_bout,0,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,176.17777777777778,175.88317717685706,-0.2946006009207167,Training:office9
office9_960_82_bout,960,82,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,207.26111111111112,204.37522061058002,-2.8858905005311044,Training:office9
office9_660_0,660,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,186.1833333333333,184.70163607751604,-1.4816972558172665,Training:office9
office9_360_246_aout,360,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,184.51111111111112,185.7330901511004,1.221979039989293,Training:office9
office9_960_0,960,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,202.5888888888889,203.09827826251416,0.5093893736252539,Training:office9
office9_960_246_bout,960,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,216.2111111111112,213.63975291162336,-2.5713581994878325,Training:office9
office1_960_164_aout,960,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,157.66666666666669,178.12017721589666,20.453510549229975,Training:office1
office1_0_205_aout,0,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,236.66060606060609,239.0126601943029,2.352054133696811,Training:office1
office1_660_41_bout,660,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,179.65454545454546,197.8308342379634,18.17628878341793,Training:office1
office1_960_82_bout,960,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.5939393939394,216.142523514848,20.5485841209086,Training:office1
office1_960_205_bout,960,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,167.34545454545454,171.2729054398263,3.927450894371759,Training:office1
office1_960_246_bout,960,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.24242424242425,215.49494312206198,-3.7474811203622664,Training:office1
office1_660_164_bout,660,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,169.5090909090909,175.9111463181528,6.402055409061887,Training:office1
office1_960_205_aout,960,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,176.8848484848485,174.39146766474164,-2.4933808201068643,Training:office1
office1_0_123_bout,0,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,201.2969696969697,211.09910381097862,9.802134114008908,Training:office1
office1_960_123_aout,960,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,217.7151515151515,193.4761135583846,-24.23903795676688,Training:office1
office1_0_164_bout,0,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.0606060606061,216.54835609378668,-5.512249966819411,Training:office1
office1_0_82_aout,0,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.71515151515152,195.50888570082896,6.793734185677437,Training:office1
office1_660_205_bout,660,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,175.9030303030303,172.86150949279448,-3.0415208102358235,Training:office1
office1_0_123_aout,0,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,218.4,204.2362363906026,-14.163763609397392,Training:office1
office1_0_41_bout,0,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,224.86060606060605,222.69495853276032,-2.165647527845721,Training:office1
office1_960_82_aout,960,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,200.939393939394,196.1787211237052,-4.7606728156887925,Training:office1
office1_0_246_bout,0,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,211.9939393939394,211.40971351377715,-0.5842258801622506,Training:office1
office1_0_0,0,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.339393939394,222.35759696583872,0.01820302644472349,Training:office1
office1_0_82_bout,0,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,212.03030303030303,210.04691812869754,-1.9833849016054899,Training:office1
office1_660_246_bout,660,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,173.2,177.00325954666033,3.8032595466603425,Training:office1
office1_0_246_aout,0,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,220.69090909090903,220.10091701688435,-0.5899920740246785,Training:office1
office1_660_164_aout,660,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,158.23030303030302,164.46263497320967,6.232331942906654,Training:office1
office1_0_205_bout,0,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.40606060606063,221.84604394942954,0.4399833433689082,Training:office1
office1_660_123_bout,660,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.27878787878788,187.36747477224998,-0.9113131065379036,Training:office1
office1_660_246_aout,660,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,172.52727272727273,176.10933518550763,3.582062458234901,Training:office1
office1_960_123_bout,960,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.3212121212121,191.12676384667182,-4.194448274540292,Training:office1
office1_660_82_bout,660,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.030303030303,196.5882499596715,-24.442053070631516,Training:office1
office1_0_41_aout,0,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,226.7878787878788,227.37989649388135,0.5920177060025367,Training:office1
office1_960_41_bout,960,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,240.46666666666664,226.6766579800748,-13.790008686591847,Training:office1
office1_660_41_aout,660,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,192.88484848484848,177.00608247726615,-15.878766007582328,Training:office1
office1_660_205_aout,660,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,187.1757575757576,171.23924319800844,-15.936514377749148,Training:office1
office1_960_0,960,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.1151515151515,188.2591702066058,0.14401869145430624,Training:office1
office1_660_123_aout,660,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,159.1939393939394,163.98263994160916,4.788700547669777,Training:office1
office1_660_82_aout,660,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,148.64848484848486,166.0974866129752,17.449001764490333,Training:office1
office1_0_164_aout,0,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.6909090909091,224.63234415528018,4.941435064371092,Training:office1
office1_960_246_aout,960,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,196.05454545454543,196.4271974177559,0.37265196321047256,Training:office1
office1_960_41_aout,960,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,163.49696969696967,174.05004737194412,10.553077674974446,Training:office1
office1_960_164_bout,960,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,170.92727272727274,168.09037398684023,-2.8368987404325026,Training:office1
office1_660_0,660,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,174.87878787878788,174.71703063701045,-0.16175724177742268,Training:office1
office6_360_164_bout,360,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,172.92121212121214,180.23293624717888,7.311724125966748,Training:office6
office6_660_246_aout,660,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,207.2363636363636,205.0712664909417,-2.165097145421896,Training:office6
office6_660_82_bout,660,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,211.3454545454545,212.00047597760508,0.6550214321505905,Training:office6
office6_660_82_aout,660,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,208.5757575757576,205.00082868994446,-3.5749288858131365,Training:office6
office6_660_164_bout,660,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,205.0727272727273,198.15746036808466,-6.915266904642635,Training:office6
office6_0_164_aout,0,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,185.1636363636364,184.95536222293768,-0.20827414069873385,Training:office6
office6_0_82_aout,0,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,143.96363636363637,144.05618680949823,0.09255044586186045,Training:office6
office6_660_164_aout,660,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,190.8,197.80387481349817,7.003874813498157,Training:office6
office6_660_246_bout,660,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,206.8181818181818,210.59428908242933,3.776107264247514,Training:office6
office6_360_246_bout,360,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.52121212121213,195.66882070423654,-3.8523914169755926,Training:office6
office6_960_82_aout,960,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.7636363636364,200.9238296996421,1.1601933360057046,Training:office6
office6_360_82_bout,360,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,187.3696969696969,185.60896074344194,-1.7607362262549486,Training:office6
office6_360_82_aout,360,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,170.5212121212121,172.98294373821247,2.4617316170003676,Training:office6
office6_0_0,0,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,162.64848484848486,162.77368185173893,0.12519700325407257,Training:office6
office6_960_164_bout,960,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,214.2848484848485,215.790525832202,1.5056773473534975,Training:office6
office6_0_246_aout,0,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,161.9030303030303,162.17306065763307,0.2700303546027669,Training:office6
office6_360_164_aout,360,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,196.2969696969697,191.87655437720952,-4.420415319760195,Training:office6
office6_360_0,360,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.92727272727274,159.32043651639736,-0.6068362108753718,Training:office6
office6_0_82_bout,0,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.33939393939394,159.68346892227166,0.3440749828777143,Training:office6
office6_960_246_aout,960,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,225.3818181818182,226.25249242947814,0.8706742476599345,Training:office6
office6_960_164_aout,960,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,227.88484848484845,225.2990858417353,-2.5857626431131564,Training:office6
office6_0_164_bout,0,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,148.87878787878788,147.30791667936305,-1.570871199424829,Training:office6
office6_0_246_bout,0,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,130.75757575757575,131.67363344190366,0.9160576843279102,Training:office6
office6_960_82_bout,960,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,197.1090909090909,197.63262869245165,0.5235377833607515,Training:office6
office6_660_0,660,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,215.78787878787875,216.70217554308704,0.9142967552082837,Training:office6
office6_360_246_aout,360,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,195.01818181818183,196.10937489108673,1.0911930729049004,Training:office6
office6_960_0,960,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,240.76363636363635,240.3380565088935,-0.42557985474286397,Training:office6
office6_960_246_bout,960,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,218.05454545454543,217.08462403584633,-0.9699214186991014,Training:office6
office14_360_164_bout,360,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,119.7095238095238,131.7705863568647,12.061062547340896,Training:office14
office14_660_246_aout,660,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,132.09047619047618,136.16740054044618,4.07692434997,Training:office14
office14_660_82_bout,660,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,130.16190476190476,136.73349184821322,6.571587086308455,Training:office14
office14_660_82_aout,660,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.77142857142854,141.437007076918,-3.3344214945105364,Training:office14
office14_660_164_bout,660,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,138.3857142857143,131.5681656994825,-6.817548586231794,Training:office14
office14_0_164_aout,0,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,146.7809523809524,148.01655040845603,1.2355980275036131,Training:office14
office14_0_82_aout,0,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,150.34285714285716,149.6465050513994,-0.6963520914577543,Training:office14
office14_660_164_aout,660,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,140.2809523809524,141.23950687336932,0.9585544924169085,Training:office14
office14_660_246_bout,660,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.13333333333333,144.54006000751372,0.40672667418039055,Training:office14
office14_360_246_bout,360,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.75714285714284,156.47876254866804,-3.2783803084747944,Training:office14
office14_960_82_aout,960,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,121.86666666666667,122.7145856259215,0.8479189592548266,Training:office14
office14_360_82_bout,360,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.7190476190476,141.86476237316316,-6.854285245884427,Training:office14
office14_360_82_aout,360,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.57142857142858,152.79447536844265,4.223046797014064,Training:office14
office14_0_0,0,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,141.73333333333332,142.20066901521298,0.46733568187966057,Training:office14
office14_960_164_bout,960,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.01904761904763,136.02420369630352,1.00515607725589,Training:office14
office14_0_246_aout,0,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,126.65714285714284,126.96067562136132,0.30353276421847397,Training:office14
office14_360_164_aout,360,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.61904761904762,154.38402221039175,-5.235025408655872,Training:office14
office14_360_0,360,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,160.0095238095238,158.91467275873669,-1.0948510507871276,Training:office14
office14_0_82_bout,0,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,164.64285714285717,165.21149034169406,0.568633198836892,Training:office14
office14_960_246_aout,960,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,152.6047619047619,150.45470967757984,-2.1500522271820444,Training:office14
office14_960_164_aout,960,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,124.71428571428572,125.89319624239559,1.178910528109867,Training:office14
office14_0_164_bout,0,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.9952380952381,133.47906790969935,-2.516170185538755,Training:office14
