case_name,aircon,ventilation,exhaust,1_x,1_y,1_z,1_angle,2_x,2_y,2_z,2_angle,3_x,3_y,3_z,3_angle,4_x,4_y,4_z,4_angle,5_x,5_y,5_z,5_angle,office_size_x,office_size_y,RoI,predict values,residuals,legend
office9_360_0,360,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,167.82777777777778,168.6641845703125,0.8364067925347172,Training:office9
office9_0_82_bout,0,82,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,175.25555555555556,176.9464111328125,1.69085557725694,Training:office9
office9_960_246_aout,960,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,199.76111111111112,199.4844970703125,-0.27661404079861995,Training:office9
office9_960_164_aout,960,164,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,206.82777777777773,206.8555908203125,0.027813042534774013,Training:office9
office9_0_164_bout,0,164,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,177.05,175.9161376953125,-1.1338623046875114,Training:office9
office9_0_246_bout,0,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,176.17777777777778,176.3507080078125,0.17293023003472285,Training:office9
office9_960_82_bout,960,82,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,207.26111111111112,206.2901611328125,-0.97094997829862,Training:office9
office9_660_0,660,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,186.1833333333333,185.8819580078125,-0.3013753255208087,Training:office9
office9_360_246_aout,360,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,184.51111111111112,184.7198486328125,0.20873752170138005,Training:office9
office9_960_0,960,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,202.5888888888889,203.2550048828125,0.6661159939235972,Training:office9
office9_960_246_bout,960,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,216.2111111111112,215.3341064453125,-0.8770046657986938,Training:office9
office1_960_164_aout,960,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,157.66666666666669,162.90087890625,5.234212239583314,Training:office1
office1_0_205_aout,0,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,236.66060606060609,232.856201171875,-3.804404888731085,Training:office1
office1_660_41_bout,660,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,179.65454545454546,180.3876953125,0.7331498579545439,Training:office1
office1_960_82_bout,960,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.5939393939394,200.056396484375,4.462457090435606,Training:office1
office1_960_205_bout,960,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,167.34545454545454,170.485107421875,3.139652876420456,Training:office1
office1_960_246_bout,960,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.24242424242425,217.8173828125,-1.4250414299242493,Training:office1
office1_660_164_bout,660,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,169.5090909090909,172.609130859375,3.100039950284099,Training:office1
office1_960_205_aout,960,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,176.8848484848485,172.472412109375,-4.412436375473504,Training:office1
office1_0_123_bout,0,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,201.2969696969697,200.89599609375,-0.4009736032197111,Training:office1
office1_960_123_aout,960,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,217.7151515151515,218.38525390625,0.67010239109851,Training:office1
office1_0_164_bout,0,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.0606060606061,221.2666015625,-0.7940044981060908,Training:office1
office1_0_82_aout,0,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.71515151515152,187.98046875,-0.7346827651515184,Training:office1
office1_660_205_bout,660,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,175.9030303030303,171.071044921875,-4.831985381155306,Training:office1
office1_0_123_aout,0,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,218.4,217.110107421875,-1.2898925781250057,Training:office1
office1_0_41_bout,0,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,224.86060606060605,223.80615234375,-1.0544537168560453,Training:office1
office1_960_82_aout,960,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,200.939393939394,197.553955078125,-3.3854388612689945,Training:office1
office1_0_246_bout,0,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,211.9939393939394,212.119384765625,0.12544537168560055,Training:office1
office1_0_0,0,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.339393939394,221.80029296875,-0.5391009706440002,Training:office1
office1_0_82_bout,0,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,212.03030303030303,214.07080078125,2.040497750946969,Training:office1
office1_660_246_bout,660,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,173.2,175.19580078125,1.9958007812500114,Training:office1
office1_0_246_aout,0,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,220.69090909090903,220.701904296875,0.010995205965969035,Training:office1
office1_660_164_aout,660,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,158.23030303030302,149.203857421875,-9.02644560842802,Training:office1
office1_0_205_bout,0,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.40606060606063,224.470458984375,3.0643983783143653,Training:office1
office1_660_123_bout,660,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.27878787878788,194.203857421875,5.925069543087119,Training:office1
office1_660_246_aout,660,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,172.52727272727273,169.08203125,-3.445241477272731,Training:office1
office1_960_123_bout,960,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.3212121212121,189.958984375,-5.362227746212113,Training:office1
office1_660_82_bout,660,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.030303030303,213.5419921875,-7.488310842803003,Training:office1
office1_0_41_aout,0,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,226.7878787878788,228.348388671875,1.5605098839961897,Training:office1
office1_960_41_bout,960,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,240.46666666666664,238.316162109375,-2.15050455729164,Training:office1
office1_660_41_aout,660,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,192.88484848484848,192.1689453125,-0.7159031723484759,Training:office1
office1_660_205_aout,660,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,187.1757575757576,194.658203125,7.482445549242414,Training:office1
office1_960_0,960,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.1151515151515,188.54638671875,0.4312352035985043,Training:office1
office1_660_123_aout,660,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,159.1939393939394,158.76513671875,-0.4288026751893881,Training:office1
office1_660_82_aout,660,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,148.64848484848486,152.8046875,4.1562026515151445,Training:office1
office1_0_164_aout,0,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.6909090909091,222.3955078125,2.704598721590912,Training:office1
office1_960_246_aout,960,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,196.05454545454543,199.10888671875,3.0543412642045666,Training:office1
office1_960_41_aout,960,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,163.49696969696967,165.2802734375,1.7833037405303287,Training:office1
office1_960_164_bout,960,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,170.92727272727274,169.581298828125,-1.3459738991477366,Training:office1
office1_660_0,660,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,174.87878787878788,175.2188720703125,0.34008419152462466,Training:office1
office6_360_164_bout,360,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,172.92121212121214,176.437744140625,3.516532019412864,Training:office6
office6_660_246_aout,660,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,207.2363636363636,205.002197265625,-2.234166370738592,Training:office6
office6_660_82_bout,660,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,211.3454545454545,213.340087890625,1.994633345170513,Training:office6
office6_660_82_aout,660,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,208.5757575757576,208.009765625,-0.5659919507575921,Training:office6
office6_660_164_bout,660,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,205.0727272727273,202.64404296875,-2.428684303977292,Training:office6
office6_0_164_aout,0,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,185.1636363636364,185.145751953125,-0.017884410511413762,Training:office6
office6_0_82_aout,0,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,143.96363636363637,143.392333984375,-0.5713023792613683,Training:office6
office6_660_164_aout,660,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,190.8,194.8798828125,4.079882812499989,Training:office6
office6_660_246_bout,660,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,206.8181818181818,208.19921875,1.381036931818187,Training:office6
office6_360_246_bout,360,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.52121212121213,197.694091796875,-1.8271203243371303,Training:office6
office6_960_82_aout,960,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.7636363636364,199.60791015625,-0.15572620738640808,Training:office6
office6_360_82_bout,360,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,187.3696969696969,186.1708984375,-1.1987985321968893,Training:office6
office6_360_82_aout,360,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,170.5212121212121,172.813720703125,2.292508581912898,Training:office6
office6_0_0,0,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,162.64848484848486,163.581787109375,0.9333022608901445,Training:office6
office6_960_164_bout,960,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,214.2848484848485,215.584228515625,1.29938003077649,Training:office6
office6_0_246_aout,0,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,161.9030303030303,162.763916015625,0.860885712594694,Training:office6
office6_360_164_aout,360,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,196.2969696969697,194.00341796875,-2.293551728219711,Training:office6
office6_360_0,360,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.92727272727274,159.363525390625,-0.5637473366477366,Training:office6
office6_0_82_bout,0,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.33939393939394,158.14013671875,-1.1992572206439434,Training:office6
office6_960_246_aout,960,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,225.3818181818182,224.077880859375,-1.303937322443204,Training:office6
office6_960_164_aout,960,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,227.88484848484845,226.964111328125,-0.9207371567234475,Training:office6
office6_0_164_bout,0,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,148.87878787878788,147.188232421875,-1.6905554569128753,Training:office6
office6_0_246_bout,0,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,130.75757575757575,131.0810546875,0.3234789299242493,Training:office6
office6_960_82_bout,960,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,197.1090909090909,195.88818359375,-1.2209073153408951,Training:office6
office6_660_0,660,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,215.78787878787875,214.917724609375,-0.8701541785037534,Training:office6
office6_360_246_aout,360,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,195.01818181818183,196.576416015625,1.55823419744317,Training:office6
office6_960_0,960,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,240.76363636363635,241.251220703125,0.48758433948864877,Training:office6
office6_960_246_bout,960,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,218.05454545454543,219.010986328125,0.9564408735795666,Training:office6
office14_360_164_bout,360,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,119.7095238095238,122.1680908203125,2.4585670107886983,Training:office14
office14_660_246_aout,660,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,132.09047619047618,130.62451171875,-1.4659644717261813,Training:office14
office14_660_82_bout,660,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,130.16190476190476,131.5621337890625,1.4002290271577351,Training:office14
office14_660_82_aout,660,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.77142857142854,143.3077392578125,-1.4636893136160438,Training:office14
office14_660_164_bout,660,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,138.3857142857143,135.9281005859375,-2.4576136997768003,Training:office14
office14_0_164_aout,0,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,146.7809523809524,148.2047119140625,1.4237595331100863,Training:office14
office14_0_82_aout,0,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,150.34285714285716,150.67236328125,0.32950613839284415,Training:office14
office14_660_164_aout,660,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,140.2809523809524,142.9241943359375,2.6432419549850863,Training:office14
office14_660_246_bout,660,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.13333333333333,145.438232421875,1.3048990885416742,Training:office14
office14_360_246_bout,360,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.75714285714284,157.97705078125,-1.7800920758928385,Training:office14
office14_960_82_aout,960,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,121.86666666666667,123.001708984375,1.1350423177083258,Training:office14
office14_360_82_bout,360,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.7190476190476,147.3428955078125,-1.3761521112350863,Training:office14
office14_360_82_aout,360,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.57142857142858,149.6722412109375,1.1008126395089164,Training:office14
office14_0_0,0,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,141.73333333333332,141.8382568359375,0.10492350260417993,Training:office14
office14_960_164_bout,960,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.01904761904763,136.40185546875,1.382807849702374,Training:office14
office14_0_246_aout,0,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,126.65714285714284,126.5257568359375,-0.13138602120534415,Training:office14
office14_360_164_aout,360,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.61904761904762,157.1036376953125,-2.5154099237351204,Training:office14
office14_360_0,360,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,160.0095238095238,160.3189697265625,0.30944591703868696,Training:office14
office14_0_82_bout,0,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,164.64285714285717,164.29052734375,-0.3523297991071672,Training:office14
office14_960_246_aout,960,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,152.6047619047619,154.3917236328125,1.7869617280506134,Training:office14
office14_960_164_aout,960,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,124.71428571428572,124.096923828125,-0.6173618861607224,Training:office14
office14_0_164_bout,0,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.9952380952381,134.3797607421875,-1.6154773530506077,Training:office14
office14_0_246_bout,0,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,146.7904761904762,145.8582763671875,-0.9321998232886983,Training:office14
office14_960_82_bout,960,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,158.2190476190476,158.1019287109375,-0.1171189081100863,Training:office14
office14_660_0,660,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,152.88095238095238,152.5487060546875,-0.3322463262648796,Training:office14
